,5_o_Clock_Shadow,Arched_Eyebrows,Attractive,Bags_Under_Eyes,Bald,Bangs,Big_Lips,Big_Nose,Black_Hair,Blond_Hair,Blurry,Brown_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,High_Cheekbones,Male,Mouth_Slightly_Open,Mustache,Narrow_Eyes,No_Beard,Oval_Face,Pale_Skin,Pointy_Nose,Receding_Hairline,Rosy_Cheeks,Sideburns,Smiling,Straight_Hair,Wavy_Hair,Wearing_Earrings,Wearing_Hat,Wearing_Lipstick,Wearing_Necklace,Wearing_Necktie,Young
36,90.48180973662407,78.34492455246178,80.17273845690326,79.83378944989832,95.72924251173768,93.89891787391097,73.20043184614225,80.39368299480279,88.28993949132541,94.18765221321148,91.71960129553842,82.8341158452384,85.97002184338045,92.45524617740843,93.8336388058952,96.88669060232493,94.71239549072284,95.42795450551105,91.17477215094529,85.94240377614301,97.32355821135354,90.41904140199352,94.02445454317206,83.51954605940395,93.89138567375531,71.6287127469934,91.48861382409802,70.95834693313917,89.9671093926536,91.50367822440936,94.90572196138493,90.34623013382209,78.93243616460369,82.60061764041276,82.11855683045017,94.52660122021642,92.7640663837907,83.36136985613497,91.57397875919555,84.69959075045821
37,90.50189560370585,78.39262848678099,80.1777599236737,79.87396118406187,95.82716111376133,93.8210851389691,73.29583971478068,80.39870446157323,88.49581962891361,94.21778101383414,91.80747696402119,83.02493158251525,85.86206030781591,92.55316477943207,93.92904667453364,97.05239900574958,94.68979889025584,95.51583017399382,91.17477215094529,85.94240377614301,97.40892314645107,90.46423460292752,94.03449747671294,83.63755052850938,93.79095633834643,71.5483692786663,91.56895729242511,70.97843280022094,89.96208792588315,91.5086996911798,94.90823269477015,90.26588666549499,78.9449898315298,82.83662657862362,82.25664716663738,94.7425242913455,92.81930251826559,83.39149865675763,91.68445102814532,85.01594315699616
38,90.56717467172162,78.37254261969922,80.24303899168947,79.91915438499586,95.85980064776922,93.9717291420824,73.35358658264079,80.47402646312987,88.42049762735695,94.28808154862035,91.79241256370986,83.07263551683447,86.02525797785533,92.58329358005473,93.95415400838586,97.14780687438801,94.75256722488639,95.51834090737904,91.06429988199552,86.0905370458711,97.31602601119788,90.59981420572949,94.13492681212182,83.57478219387883,94.06964774410605,71.68143814808306,91.66687589444876,70.96838986668006,90.08009239498858,91.53380702503202,94.94840442893369,90.44917020261619,79.13831630219187,83.0199101157448,82.43490923698812,94.91074342815537,92.84692058550303,83.37392352306108,91.79241256370986,84.94564262220995
39,90.56968540510684,78.47046122172287,80.21542092445203,79.9342187853072,95.84975771422833,93.94913254161541,73.2406035803058,80.50666599713776,88.57616309724071,94.30314594893169,91.92045996635618,83.2132365864069,85.88716764166813,92.59584724698084,93.96921840869717,97.30598307765699,94.79273895904994,95.56353410831304,91.19485801802706,85.9524467096839,97.48675588139295,90.54457807125462,94.02194380978683,83.66516859574682,93.76082753772377,71.62118054683773,91.5312962916468,71.03617966808105,89.9796630595797,91.579000225966,94.93082929523713,90.26086519872455,79.10567676818398,82.91697004695071,82.47005950438123,95.01117276356423,92.79670591779859,83.45928845815862,91.79994476386553,85.21680182781391
40,90.53202440432851,78.52569735619774,80.12754525596927,79.8890255843732,95.73928544527857,93.9842828090085,73.2406035803058,80.45896206281854,88.64144216525648,94.33829621632479,91.83007356448819,83.14042531823546,85.90223204197946,92.4753320444902,93.83112807250998,97.5043310150895,94.79273895904994,95.47314770644505,91.31286248713249,86.11564437972332,97.48926661477817,90.80569434331768,93.97423987546762,83.69278666298426,93.76082753772377,71.72160988224661,91.6141504933591,71.05626553516282,89.82399758969595,91.57397875919555,94.9383614953928,90.4617238695423,79.31657837254262,82.99731351527781,82.53784930578222,95.17185970021843,92.64104044791483,83.36639132290541,91.7748374300133,84.47111401240302
41,90.60232493911471,78.41020362047755,80.33091466017224,79.90911145145498,95.88239724823622,94.04956187702427,73.33098998217379,80.56441286499786,88.5987596977077,94.3734464837179,91.89535263250396,83.47435285846996,85.9524467096839,92.63350824775917,93.9591754751563,97.56207788294961,94.79022822566472,95.59868437570614,91.27771221973939,86.09304777925632,97.47671294785206,90.76050114238369,94.02194380978683,83.77061939792614,93.74827387079766,71.84212508473725,91.52376409149113,71.02613673454016,90.0826031283738,91.62921489367044,94.94589369554846,90.45921313615708,79.43458284164805,83.10276431745713,82.69100404228075,95.35765397072485,92.76657711717593,83.49443872555173,91.90790629943007,85.18416229380603
42,90.68015767405659,78.51565442265685,80.2681463255417,80.02962665394561,95.87235431469533,94.14999121243315,73.16779231213438,80.6372241331693,88.66403876572346,94.41612895126667,91.91292776620051,83.37141278967586,86.04032237816666,92.6033794471365,93.94160034145975,97.60476035049838,94.83793215998394,95.57608777523915,91.16723995078962,86.1357302468051,97.4114338798363,91.0492354816842,94.04956187702427,83.59235732757539,93.99432574254939,71.8822968189008,91.55138215872856,71.05626553516282,90.05749579452159,91.579000225966,94.9609580958598,90.59730347234427,79.55258731075347,83.25591905395567,82.75879384368174,95.49323357352682,92.8092595847247,83.42915965753596,91.94054583343795,85.14901202641292
43,90.67513620728614,78.46041828818198,80.12503452258404,80.01958372040473,95.93261191594064,94.12488387858093,73.32596851540335,80.6723744005624,88.81468276883678,94.43370408496322,91.9455673002084,83.59486806096061,86.04283311155189,92.66614778176705,94.01692234301639,97.71774335283337,94.80780335936127,95.64387757664014,91.35052348791082,86.10560144618243,97.55956714956439,90.70275427452358,94.10730874488438,83.46179919154385,93.96419694192673,71.66135228100129,91.58653242612166,71.08388360240026,90.02234552712848,91.68696176153054,95.01619423033468,90.34120866705165,79.46973310904114,83.39652012352808,82.8692661126315,95.68656004418891,92.72138391624193,83.41158452383941,92.0033141680685,85.01343242361094
44,90.7052650079088,78.5784227572874,80.30831805970524,80.0170729870195,95.88741871500666,94.1324160787366,73.23809284692058,80.7175676014964,88.7594466343619,94.46383288558587,91.94305656682317,83.70031886313993,86.01772577769967,92.6033794471365,93.97675060885284,97.78804388761958,94.86303949383615,95.61123804263225,91.3254161540586,86.16083758065732,97.5721208164905,90.8533982776369,94.0520726104095,83.54967486002661,93.87632127344398,71.8822968189008,91.49363529086847,71.06630846870371,90.01230259358759,91.63423636044088,95.00112983002334,90.54959953802506,79.55007657736824,83.51954605940395,82.98727058173692,95.76941424590123,92.79921665118381,83.293580054734,92.02088930176505,84.96572848929172
45,90.71028647467925,78.58344422405784,80.3384468603279,80.05724472118305,95.91001531547364,94.18514147982626,73.49418765221321,80.73765346857817,88.84481156945944,94.47136508574154,92.0033141680685,83.73044766376259,85.97002184338045,92.6033794471365,93.94662180823019,97.98388109166687,94.8680609606066,95.63383464309925,91.36307715483693,86.12066584649376,97.57965301664616,90.91616661226745,94.00185794270506,83.63252906173894,93.69805920309322,71.83961435135203,91.46852795701625,71.08388360240026,90.04494212759548,91.71206909538276,94.98355469632679,90.38389113460042,79.69569911371111,83.42664892415074,83.11280725099802,95.89997238193276,92.73393758316804,83.6174646614276,92.06106103592859,85.10632955886415
46,90.70024354113836,78.66880915915539,80.18780285721459,80.06979838810916,95.88992944839188,94.18012001305581,73.33601144894423,80.77782520274172,88.86740816992643,94.47387581912676,92.08114690301036,83.79070526500792,86.03530091139622,92.58329358005473,93.94662180823019,98.00145622536343,94.86555022722138,95.6740063772628,91.35805568806649,86.20352004820609,97.5721208164905,91.0366818147581,94.02696527655728,83.73044766376259,93.81857440558387,71.87476461874513,91.67189736121921,71.14916267041603,89.92693765849005,91.67691882798965,95.04883376434256,90.48683120339452,79.81872504958699,83.34881618920886,83.20821511963645,96.02550905119385,92.6711692485375,83.48439579201084,92.09370056993647,84.93811042205428
47,90.70024354113836,78.66880915915539,80.3258931934018,80.01456225363428,95.90750458208842,94.27803861507947,73.45150518466444,80.78033593612695,88.94021943809787,94.51906902006075,92.13638303748525,83.84091993271234,86.03781164478144,92.58831504682517,93.96419694192673,98.0893318938462,94.88814682768837,95.66145271033669,91.30784102036205,86.29139571668884,97.59973888372794,90.96135981320144,94.03951894348339,83.73044766376259,93.87632127344398,71.88982901905646,91.63423636044088,71.10648020286726,90.0022596600467,91.68445102814532,95.04883376434256,90.67262547390092,79.81621431620177,83.54465339325617,83.26094052072611,96.16611012076628,92.72389464962716,83.45928845815862,92.1539581711818,84.85776695372718
48,90.74794747545758,78.6135730246805,80.52424113083431,80.08737352180572,95.93261191594064,94.17007707951493,73.5494237866881,80.81548620352005,88.95277310502398,94.50902608651987,92.16400110472269,83.97649953551432,85.9750433101509,92.63099751437395,93.96670767531195,98.09184262723142,94.88563609430315,95.7091566446559,91.30030882020638,86.24620251575485,97.63488915112104,91.1069823495443,94.03700821009816,83.66516859574682,93.81104220542821,71.86723241858947,91.56142509226945,71.1115016696377,89.99974892666148,91.67942956137487,95.04381229757212,90.67262547390092,79.82374651635743,83.49946019232218,83.29860152150444,96.29666825679782,92.79168445102815,83.51703532601873,92.16400110472269,85.16658716010947
49,90.79062994300635,78.65374475884406,80.3258931934018,80.17273845690326,95.98784805041552,94.35838208340657,73.48916618544277,80.85063647091316,88.96783750533531,94.53915488714253,92.04850736900248,84.07943960430842,86.17841271435387,92.70129804916016,94.05709407717994,98.12950362800974,94.88814682768837,95.7769464460569,91.35303422129604,86.26628838283662,97.65497501820282,91.08689648246252,94.0872228778026,83.80325893193402,93.92151447437797,71.9626402872279,91.57146802581033,71.17678073765347,90.07256019483292,91.7622837630872,95.12666649928444,90.49938487032063,79.92417585176631,83.59988952773105,83.38145572321675,96.40965125913279,92.74146978332371,83.53963192648573,92.337241708303,85.49800396695875
